symbol,date,open,high,low,close,volume,amount
563510.SH,2025-12-01,0.997,1.002,0.996,1.001,152895100,152790013
563510.SH,2025-12-02,1.001,1.004,0.999,1.002,48465619,48563374
563510.SH,2025-12-03,1.002,1.006,0.999,1.001,106812319,107315738
563510.SH,2025-12-04,1.001,1.002,0.998,0.999,6488800,6483387
563510.SH,2025-12-05,1.0,1.0,0.993,0.998,8017195,7986052
563510.SH,2025-12-08,1.0,1.0,0.994,0.995,5280200,5256143
563510.SH,2025-12-09,0.994,0.994,0.989,0.989,6418000,6360228
563510.SH,2025-12-10,0.989,0.989,0.981,0.985,6194200,6093660
563510.SH,2025-12-11,0.986,0.988,0.981,0.983,6032600,5936980
563510.SH,2025-12-12,0.983,0.985,0.978,0.982,9450101,9266659
563510.SH,2025-12-15,0.985,0.99,0.982,0.985,9031300,8913902
563510.SH,2025-12-16,0.985,0.988,0.979,0.984,7782900,7641605
563510.SH,2025-12-17,0.984,0.989,0.979,0.984,4676200,4594500
563510.SH,2025-12-18,0.985,0.995,0.984,0.993,8972000,8885430
563510.SH,2025-12-19,0.994,0.995,0.99,0.993,4259700,4227402
563510.SH,2025-12-22,0.994,0.994,0.989,0.99,4284700,4243372
563510.SH,2025-12-23,0.99,0.994,0.988,0.99,5140400,5096038
563510.SH,2025-12-24,0.99,0.992,0.987,0.991,5504700,5443627
563510.SH,2025-12-25,0.991,0.994,0.99,0.992,7123500,7071073
563510.SH,2025-12-26,0.991,0.992,0.989,0.992,12399300,12281870
563510.SH,2025-12-29,0.993,0.995,0.99,0.992,3378900,3352121
563510.SH,2025-12-30,0.992,0.994,0.988,0.991,3852000,3815430
563510.SH,2025-12-31,0.993,0.994,0.99,0.992,4922219,4883019
563510.SH,2026-01-05,0.993,0.994,0.989,0.994,6086000,6040045
563510.SH,2026-01-06,0.994,1.002,0.993,1.001,23221500,23203563
563510.SH,2026-01-07,1.002,1.002,0.997,0.998,8678400,8670808
563510.SH,2026-01-08,0.998,0.998,0.993,0.995,7724900,7681862
563510.SH,2026-01-09,0.995,0.997,0.992,0.995,6451900,6412900
563510.SH,2026-01-12,0.995,0.997,0.991,0.995,8147100,8100425
563510.SH,2026-01-13,0.995,1.001,0.995,0.995,13061100,13029075
563510.SH,2026-01-14,0.995,0.999,0.988,0.989,7452000,7412796
563510.SH,2026-01-15,0.988,0.991,0.984,0.986,3344000,3299777
563510.SH,2026-01-16,0.985,0.988,0.974,0.975,8726600,8540597
563510.SH,2026-01-19,0.975,0.981,0.973,0.98,4931100,4825659
563510.SH,2026-01-20,0.979,0.991,0.979,0.991,8386000,8280719
563510.SH,2026-01-21,0.991,0.991,0.981,0.984,8168400,8047980
563510.SH,2026-01-22,0.984,0.992,0.982,0.986,8298200,8187123
563510.SH,2026-01-23,0.988,0.989,0.98,0.982,4377700,4301419
563510.SH,2026-01-26,0.982,0.993,0.98,0.99,6827800,6750748
563510.SH,2026-01-27,0.99,0.992,0.985,0.988,4924600,4872571
563510.SH,2026-01-28,0.988,0.999,0.987,0.993,10506200,10449060
563510.SH,2026-01-29,0.993,1.004,0.988,1.002,23017500,23018202
563510.SH,2026-01-30,1.003,1.009,0.995,1.001,16049300,16119013
563510.SH,2026-02-02,0.998,0.999,0.983,0.984,6358800,6296231
563510.SH,2026-02-03,0.986,0.987,0.98,0.986,5452700,5363643
563510.SH,2026-02-04,0.987,1.001,0.987,1.0,10609200,10572764
563510.SH,2026-02-05,0.999,1.006,0.997,1.003,14268100,14311654
563510.SH,2026-02-06,1.005,1.007,0.998,1.004,14266600,14326387
563510.SH,2026-02-09,1.005,1.01,1.003,1.009,23494100,23681906
